id	youth_dev	age	gender	parent_att	cohort	year
58915	31	18	1	28	7	1977
58915	30	19	1	28	7	1978
58915	27	21	1	28	7	1980
58972	36	17	2	35	7	1976
58972	31	18	2	35	7	1977
58972	32	19	2	35	7	1978
58972	31	21	2	35	7	1980
58973	35	16	1	33	6	1976
58973	36	17	1	33	6	1977
58973	36	18	1	33	6	1978
58973	34	20	1	33	6	1980
58974	32	16	2	33	6	1976
58974	35	17	2	33	6	1977
58974	27	18	2	33	6	1978
58974	35	20	2	33	6	1980
58975	35	15	1	33	5	1976
58975	33	16	1	33	5	1977
58975	33	17	1	33	5	1978
58975	31	19	1	33	5	1980
58976	33	13	1	33	3	1976
58976	28	14	1	33	3	1977
58976	30	15	1	33	3	1978
58976	18	17	1	33	3	1980
58977	34	12	2	34	2	1976
58977	33	13	2	34	2	1977
58977	35	14	2	34	2	1978
58977	32	16	2	34	2	1980
59022	24	14	2	29	4	1976
59022	24	16	2	29	4	1978
59022	21	18	2	29	4	1980
59023	34	12	1	29	2	1976
59023	35	13	1	29	2	1977
59023	36	14	1	29	2	1978
59032	30	14	1	32	4	1976
59032	32	15	1	32	4	1977
59032	27	16	1	32	4	1978
59032	33	18	1	32	4	1980
59052	31	12	1	33	2	1976
59052	31	13	1	33	2	1977
59052	18	14	1	33	2	1978
59052	31	16	1	33	2	1980
59062	36	12	2	34	2	1976
59062	34	13	2	34	2	1977
59062	30	14	2	34	2	1978
59062	29	16	2	34	2	1980
59072	33	12	1	35	2	1976
59072	33	13	1	35	2	1977
59072	30	14	1	35	2	1978
59122	34	16	2	35	6	1976
59122	33	17	2	35	6	1977
59122	33	18	2	35	6	1978
59122	33	20	2	35	6	1980
59123	36	14	2	35	4	1976
59123	36	15	2	35	4	1977
59123	36	16	2	35	4	1978
59123	35	18	2	35	4	1980
59172	31	16	1	34	6	1976
59172	27	17	1	34	6	1977
59172	26	18	1	34	6	1978
59172	29	20	1	34	6	1980
59403	29	13	2	32	3	1976
59403	34	14	2	32	3	1977
59403	31	15	2	32	3	1978
59403	30	17	2	32	3	1980
59404	34	12	2	32	2	1976
59404	34	13	2	32	2	1977
59404	36	14	2	32	2	1978
59404	28	16	2	32	2	1980
59405	34	11	1	32	1	1976
59405	33	12	1	32	1	1977
59405	35	13	1	32	1	1978
59405	35	15	1	32	1	1980
59432	33	11	2	32	1	1976
59432	34	12	2	32	1	1977
59432	36	13	2	32	1	1978
59432	36	15	2	32	1	1980
59482	32	14	1	35	4	1976
59482	33	15	1	35	4	1977
59482	32	16	1	35	4	1978
59482	29	18	1	35	4	1980
59492	30	15	1	34	5	1976
59492	24	16	1	34	5	1977
59492	25	17	1	34	5	1978
59852	33	13	1	34	3	1976
59852	32	14	1	34	3	1977
59852	24	15	1	34	3	1978
59852	23	17	1	34	3	1980
59952	34	15	2	35	5	1976
59952	34	16	2	35	5	1977
59952	33	17	2	35	5	1978
59952	35	19	2	35	5	1980
59953	35	14	1	35	4	1976
59953	34	15	1	35	4	1977
59953	36	16	1	35	4	1978
59953	34	18	1	35	4	1980
59954	32	12	1	35	2	1976
59954	27	13	1	35	2	1977
59954	26	14	1	35	2	1978
59954	27	16	1	35	2	1980
60392	32	17	1	35	7	1976
60392	28	18	1	35	7	1977
60392	31	19	1	35	7	1978
60392	32	21	1	35	7	1980
60393	28	16	2	35	6	1976
60393	31	17	2	35	6	1977
60393	25	18	2	35	6	1978
60393	23	20	2	35	6	1980
60394	35	12	2	35	2	1976
60394	34	13	2	35	2	1977
60394	29	14	2	35	2	1978
60394	30	16	2	35	2	1980
60552	34	11	2	35	1	1976
60552	33	12	2	35	1	1977
60552	35	13	2	35	1	1978
60552	34	15	2	35	1	1980
60553	35	12	1	22	2	1976
60553	35	13	1	22	2	1977
60553	36	14	1	22	2	1978
60553	36	16	1	22	2	1980
60554	36	13	1	33	3	1976
60554	33	14	1	33	3	1977
60554	36	15	1	33	3	1978
60554	36	17	1	33	3	1980
60555	36	14	2	33	4	1976
60555	35	15	2	33	4	1977
60555	35	16	2	33	4	1978
60555	36	18	2	33	4	1980
60572	31	14	1	34	4	1976
60572	29	15	1	34	4	1977
60572	31	16	1	34	4	1978
60572	28	18	1	34	4	1980
60573	34	12	2	35	2	1976
60573	32	13	2	35	2	1977
60573	34	14	2	35	2	1978
60573	27	16	2	35	2	1980
60612	31	15	2	32	5	1976
60612	31	16	2	32	5	1977
60612	27	17	2	32	5	1978
60612	29	19	2	32	5	1980
60642	29	17	1	32	7	1976
60642	23	18	1	32	7	1977
60642	31	19	1	32	7	1978
60642	31	21	1	32	7	1980
60672	35	13	2	35	3	1976
60672	34	14	2	35	3	1977
60672	29	15	2	35	3	1978
60672	25	17	2	35	3	1980
60673	35	12	1	35	2	1976
60673	33	13	1	35	2	1977
60673	32	14	1	35	2	1978
60673	34	16	1	35	2	1980
60812	31	14	1	33	4	1976
60812	21	15	1	33	4	1977
60812	19	16	1	33	4	1978
60812	30	18	1	33	4	1980
61002	36	11	2	35	1	1976
61002	36	12	2	35	1	1977
61002	34	13	2	35	1	1978
61002	34	15	2	35	1	1980
61052	35	11	1	33	1	1976
61052	36	12	1	33	1	1977
61052	36	13	1	33	1	1978
61052	30	15	1	33	1	1980
61602	26	14	1	33	4	1976
61602	27	15	1	33	4	1977
61602	22	16	1	33	4	1978
61602	24	18	1	33	4	1980
61603	28	15	2	32	5	1976
61603	27	16	2	32	5	1977
61603	28	17	2	32	5	1978
61603	34	19	2	32	5	1980
61612	33	13	1	33	3	1976
61612	35	14	1	33	3	1977
61612	36	15	1	33	3	1978
61612	36	17	1	33	3	1980
61732	34	11	2	34	1	1976
61732	35	12	2	34	1	1977
61732	34	13	2	34	1	1978
61732	27	15	2	34	1	1980
61733	31	12	1	35	2	1976
61733	33	13	1	35	2	1977
61733	30	14	1	35	2	1978
61733	31	16	1	35	2	1980
61734	27	15	1	35	5	1976
61734	30	16	1	35	5	1977
61734	27	17	1	35	5	1978
61734	24	19	1	35	5	1980
61792	33	13	1	34	3	1976
61792	30	14	1	34	3	1977
61792	36	15	1	34	3	1978
61792	27	17	1	34	3	1980
62092	30	12	1	34	2	1976
62092	35	13	1	34	2	1977
62092	30	14	1	34	2	1978
62092	25	16	1	34	2	1980
62172	33	11	2	31	1	1976
62172	30	12	2	31	1	1977
62172	25	13	2	31	1	1978
62172	23	15	2	31	1	1980
62173	36	14	2	32	4	1976
62173	33	15	2	32	4	1977
62173	34	16	2	32	4	1978
62173	29	18	2	32	4	1980
62212	33	14	2	28	4	1976
62212	33	15	2	28	4	1977
62212	25	16	2	28	4	1978
62212	26	18	2	28	4	1980
62213	27	16	2	33	6	1976
62213	31	17	2	33	6	1977
62213	24	18	2	33	6	1978
62213	30	20	2	33	6	1980
62252	35	14	1	34	4	1976
62252	36	15	1	34	4	1977
62252	34	16	1	34	4	1978
62252	27	18	1	34	4	1980
62502	29	17	2	31	7	1976
62502	32	19	2	31	7	1978
62532	26	16	1	28	6	1976
62532	36	17	1	28	6	1977
62692	30	13	2	35	3	1976
62692	32	14	2	35	3	1977
62692	32	15	2	35	3	1978
62692	24	17	2	35	3	1980
62693	27	15	2	35	5	1976
62693	27	16	2	35	5	1977
62693	27	17	2	35	5	1978
62693	26	19	2	35	5	1980
62694	28	16	2	34	6	1976
62694	25	17	2	34	6	1977
62694	24	18	2	34	6	1978
62694	24	20	2	34	6	1980
62782	29	15	1	34	5	1976
62782	14	16	1	34	5	1977
62782	17	17	1	34	5	1978
62782	20	19	1	34	5	1980
62783	29	17	2	33	7	1976
62783	30	18	2	33	7	1977
62783	28	19	2	33	7	1978
62783	33	21	2	33	7	1980
62812	35	11	1	35	1	1976
62812	35	12	1	35	1	1977
62812	31	13	1	35	1	1978
62812	27	15	1	35	1	1980
62862	34	15	2	35	5	1976
62862	33	16	2	35	5	1977
62862	23	17	2	35	5	1978
62862	22	19	2	35	5	1980
62992	34	12	1	35	2	1976
62992	33	13	1	35	2	1977
62992	14	14	1	35	2	1978
62992	25	16	1	35	2	1980
62993	31	14	1	34	4	1976
62993	30	15	1	34	4	1977
62993	25	16	1	34	4	1978
62993	26	18	1	34	4	1980
63012	31	15	1	33	5	1976
63012	23	16	1	33	5	1977
63012	24	17	1	33	5	1978
63012	25	19	1	33	5	1980
63392	26	15	2	33	5	1976
63392	27	16	2	33	5	1977
63392	30	17	2	33	5	1978
63392	29	19	2	33	5	1980
63462	36	13	2	35	3	1976
63462	30	14	2	35	3	1977
63462	32	15	2	35	3	1978
63462	32	17	2	35	3	1980
63463	29	11	1	35	1	1976
63463	28	12	1	35	1	1977
63463	28	13	1	35	1	1978
63463	27	15	1	35	1	1980
63464	28	11	1	35	1	1976
63464	28	12	1	35	1	1977
63464	32	13	1	35	1	1978
63712	31	12	2	33	2	1976
63712	33	13	2	33	2	1977
63712	24	14	2	33	2	1978
63712	24	16	2	33	2	1980
63762	28	16	2	35	6	1976
63762	28	17	2	35	6	1977
63762	28	18	2	35	6	1978
63762	23	20	2	35	6	1980
63763	29	15	2	35	5	1976
63763	27	16	2	35	5	1977
63763	28	17	2	35	5	1978
63763	31	19	2	35	5	1980
63764	35	13	2	35	3	1976
63764	35	14	2	35	3	1977
63764	31	15	2	35	3	1978
63764	26	17	2	35	3	1980
63882	36	12	1	35	2	1976
63882	32	13	1	35	2	1977
63882	30	14	1	35	2	1978
63882	27	16	1	35	2	1980
63932	36	16	2	34	6	1976
63932	36	17	2	34	6	1977
63933	36	15	2	33	5	1976
63933	35	16	2	33	5	1977
63934	36	14	1	35	4	1976
63934	36	15	1	35	4	1977
63935	36	12	2	35	2	1976
63935	33	13	2	35	2	1977
63942	24	16	2	35	6	1976
63942	26	17	2	35	6	1977
63942	23	18	2	35	6	1978
63942	26	20	2	35	6	1980
63943	36	13	1	34	3	1976
63943	29	14	1	34	3	1977
63943	26	15	1	34	3	1978
63943	26	17	1	34	3	1980
63962	36	14	2	35	4	1976
63972	34	15	1	35	5	1976
63972	33	16	1	35	5	1977
63972	32	17	1	35	5	1978
63972	32	19	1	35	5	1980
64042	27	17	1	27	7	1976
64042	29	18	1	27	7	1977
64042	25	19	1	27	7	1978
64042	22	21	1	27	7	1980
64092	28	14	1	35	4	1976
64092	28	15	1	35	4	1977
64092	28	16	1	35	4	1978
64092	28	18	1	35	4	1980
64093	30	16	1	35	6	1976
64093	27	17	1	35	6	1977
64093	28	18	1	35	6	1978
64093	32	20	1	35	6	1980
64102	31	12	2	35	2	1976
64102	30	13	2	35	2	1977
64102	29	14	2	35	2	1978
64102	27	16	2	35	2	1980
64103	34	11	1	35	1	1976
64103	33	12	1	35	1	1977
64103	32	13	1	35	1	1978
64103	31	15	1	35	1	1980
64112	31	11	2	28	1	1976
64112	31	12	2	28	1	1977
64112	31	13	2	28	1	1978
64112	30	15	2	28	1	1980
64122	26	17	1	35	7	1976
64122	28	18	1	35	7	1977
64122	26	19	1	35	7	1978
64122	27	21	1	35	7	1980
64202	23	17	1	35	7	1976
64202	27	18	1	35	7	1977
64202	22	19	1	35	7	1978
64202	27	21	1	35	7	1980
64203	31	15	2	35	5	1976
64203	30	16	2	35	5	1977
64203	31	17	2	35	5	1978
64203	32	19	2	35	5	1980
64212	36	15	1	35	5	1976
64212	36	16	1	35	5	1977
64212	29	17	1	35	5	1978
64212	22	19	1	35	5	1980
64252	34	12	1	35	2	1976
64252	29	13	1	35	2	1977
64252	31	14	1	35	2	1978
64252	30	16	1	35	2	1980
64272	31	16	2	33	6	1976
64272	29	17	2	33	6	1977
64272	31	18	2	33	6	1978
64272	33	20	2	33	6	1980
64273	28	15	1	33	5	1976
64273	28	16	1	33	5	1977
64273	26	17	1	33	5	1978
64292	31	11	2	34	1	1976
64292	31	12	2	34	1	1977
64292	32	13	2	34	1	1978
64292	33	15	2	34	1	1980
64412	35	12	1	34	2	1976
64412	32	13	1	34	2	1977
64412	27	14	1	34	2	1978
64412	26	16	1	34	2	1980
64482	36	11	2	34	1	1976
64483	36	13	1	34	3	1976
64492	36	14	1	35	4	1976
64492	34	15	1	35	4	1977
64492	32	16	1	35	4	1978
64492	34	18	1	35	4	1980
64502	33	14	2	32	4	1976
64502	34	15	2	32	4	1977
64502	35	16	2	32	4	1978
64502	32	18	2	32	4	1980
64522	32	12	1	35	2	1976
64522	23	13	1	35	2	1977
64562	27	16	1	33	6	1976
64562	34	17	1	33	6	1977
64562	35	18	1	33	6	1978
64563	33	11	2	34	1	1976
64563	31	12	2	34	1	1977
64563	27	13	2	34	1	1978
64563	26	15	2	34	1	1980
64572	34	15	2	30	5	1976
64572	31	16	2	30	5	1977
64572	28	17	2	30	5	1978
64572	29	19	2	30	5	1980
64573	32	11	2	28	1	1976
64573	34	12	2	28	1	1977
64573	32	13	2	28	1	1978
64573	27	15	2	28	1	1980
64622	34	13	2	33	3	1976
64622	33	14	2	33	3	1977
64622	31	15	2	33	3	1978
64622	33	17	2	33	3	1980
64623	27	15	2	35	5	1976
64623	29	16	2	35	5	1977
64623	25	17	2	35	5	1978
64623	25	19	2	35	5	1980
64624	33	17	1	34	7	1976
64624	28	18	1	34	7	1977
64624	25	19	1	34	7	1978
64624	25	21	1	34	7	1980
64642	33	12	2	35	2	1976
64642	32	13	2	35	2	1977
64642	25	14	2	35	2	1978
64642	29	16	2	35	2	1980
64643	34	11	2	35	1	1976
64643	34	12	2	35	1	1977
64643	27	13	2	35	1	1978
64643	34	15	2	35	1	1980
64702	27	15	2	33	5	1976
64702	29	16	2	33	5	1977
64702	29	17	2	33	5	1978
64702	28	19	2	33	5	1980
64772	27	16	1	34	6	1976
64772	23	17	1	34	6	1977
64772	27	18	1	34	6	1978
64772	25	20	1	34	6	1980
64773	26	14	2	35	4	1976
64773	29	15	2	35	4	1977
64773	32	16	2	35	4	1978
64773	33	18	2	35	4	1980
64802	34	14	1	33	4	1976
64802	35	15	1	33	4	1977
64802	34	16	1	33	4	1978
64802	35	18	1	33	4	1980
64803	33	12	2	34	2	1976
64803	31	13	2	34	2	1977
64803	27	14	2	34	2	1978
64803	33	16	2	34	2	1980
64842	33	13	2	34	3	1976
64842	36	14	2	34	3	1977
64842	36	15	2	34	3	1978
64842	34	17	2	34	3	1980
64843	35	15	2	35	5	1976
64843	27	16	2	35	5	1977
64843	34	17	2	35	5	1978
64843	26	19	2	35	5	1980
64962	35	16	1	33	6	1976
64962	34	17	1	33	6	1977
64962	31	18	1	33	6	1978
64962	27	20	1	33	6	1980
65052	35	14	2	35	4	1976
65052	32	15	2	35	4	1977
65052	32	16	2	35	4	1978
65052	34	18	2	35	4	1980
65112	31	17	1	34	7	1976
65112	34	18	1	34	7	1977
65112	31	19	1	34	7	1978
65132	32	14	2	34	4	1976
65132	31	15	2	34	4	1977
65132	30	16	2	34	4	1978
65133	32	17	1	34	7	1976
65133	32	18	1	34	7	1977
65133	28	19	1	34	7	1978
65162	33	11	2	34	1	1976
65162	34	12	2	34	1	1977
65162	35	13	2	34	1	1978
65162	35	15	2	34	1	1980
65163	35	13	2	35	3	1976
65163	35	14	2	35	3	1977
65163	34	15	2	35	3	1978
65163	33	17	2	35	3	1980
65164	28	15	2	35	5	1976
65164	31	16	2	35	5	1977
65164	30	17	2	35	5	1978
65164	26	19	2	35	5	1980
65165	26	17	2	34	7	1976
65165	29	18	2	34	7	1977
65165	29	19	2	34	7	1978
65165	31	21	2	34	7	1980
65192	33	12	1	35	2	1976
65192	35	13	1	35	2	1977
65192	34	14	1	35	2	1978
65192	28	16	1	35	2	1980
65202	36	12	1	35	2	1976
65202	36	13	1	35	2	1977
65202	36	14	1	35	2	1978
65202	36	16	1	35	2	1980
65203	36	13	2	35	3	1976
65203	36	14	2	35	3	1977
65203	35	15	2	35	3	1978
65203	32	17	2	35	3	1980
65262	25	16	1	35	6	1976
65262	27	17	1	35	6	1977
65262	22	18	1	35	6	1978
65262	24	20	1	35	6	1980
65282	29	17	1	34	7	1976
65282	26	18	1	34	7	1977
65282	22	19	1	34	7	1978
65282	23	21	1	34	7	1980
65283	35	13	2	34	3	1976
65283	32	14	2	34	3	1977
65283	30	15	2	34	3	1978
65283	32	17	2	34	3	1980
65284	33	13	2	34	3	1976
65284	32	14	2	34	3	1977
65284	31	15	2	34	3	1978
65284	30	17	2	34	3	1980
65285	34	15	2	33	5	1976
65285	25	16	2	33	5	1977
65285	26	17	2	33	5	1978
65285	25	19	2	33	5	1980
65286	31	16	1	32	6	1976
65286	26	17	1	32	6	1977
65286	25	18	1	32	6	1978
65286	25	20	1	32	6	1980
65292	31	16	2	34	6	1976
65292	34	17	2	34	6	1977
65292	33	18	2	34	6	1978
65292	33	20	2	34	6	1980
65312	32	13	1	30	3	1976
65312	26	14	1	30	3	1977
65312	33	15	1	30	3	1978
65312	21	17	1	30	3	1980
65313	33	15	1	32	5	1976
65313	30	16	1	32	5	1977
65313	35	17	1	32	5	1978
65313	25	19	1	32	5	1980
65342	36	14	2	35	4	1976
65342	36	15	2	35	4	1977
65342	36	16	2	35	4	1978
65342	33	18	2	35	4	1980
65372	36	15	2	33	5	1976
65372	33	16	2	33	5	1977
65372	33	17	2	33	5	1978
65372	27	19	2	33	5	1980
65542	36	15	2	33	5	1976
65542	36	16	2	33	5	1977
65542	34	17	2	33	5	1978
65542	33	19	2	33	5	1980
65572	35	13	1	35	3	1976
65572	36	14	1	35	3	1977
65572	36	15	1	35	3	1978
65572	36	17	1	35	3	1980
65573	34	16	2	33	6	1976
65573	33	17	2	33	6	1977
65573	31	18	2	33	6	1978
65573	30	20	2	33	6	1980
65652	35	14	2	33	4	1976
65652	32	15	2	33	4	1977
65652	36	16	2	33	4	1978
65652	31	18	2	33	4	1980
65682	33	12	1	35	2	1976
65682	23	13	1	35	2	1977
65682	28	14	1	35	2	1978
65682	27	16	1	35	2	1980
65772	33	16	1	34	6	1976
65772	35	17	1	34	6	1977
65772	29	18	1	34	6	1978
65772	29	20	1	34	6	1980
65773	34	11	1	34	1	1976
65773	36	12	1	34	1	1977
65773	33	13	1	34	1	1978
65773	32	15	1	34	1	1980
65912	34	12	2	30	2	1976
65912	35	13	2	30	2	1977
65912	36	14	2	30	2	1978
65912	25	16	2	30	2	1980
65913	35	13	2	31	3	1976
65913	35	14	2	31	3	1977
65913	35	15	2	31	3	1978
65913	31	17	2	31	3	1980
65962	36	12	1	35	2	1976
65962	36	13	1	35	2	1977
65962	32	14	1	35	2	1978
65962	29	16	1	35	2	1980
66002	32	13	1	34	3	1976
66002	35	14	1	34	3	1977
66002	34	15	1	34	3	1978
66002	30	17	1	34	3	1980
66082	30	11	1	30	1	1976
66082	33	12	1	30	1	1977
66082	30	13	1	30	1	1978
66082	25	15	1	30	1	1980
66083	31	11	2	28	1	1976
66083	22	12	2	28	1	1977
66083	26	13	2	28	1	1978
66083	20	15	2	28	1	1980
66084	22	15	1	28	5	1976
66084	21	16	1	28	5	1977
66084	23	17	1	28	5	1978
66084	28	19	1	28	5	1980
66092	30	16	1	35	6	1976
66092	22	17	1	35	6	1977
66092	30	18	1	35	6	1978
66092	33	20	1	35	6	1980
66182	33	12	1	34	2	1976
66182	35	13	1	34	2	1977
66182	35	14	1	34	2	1978
66182	33	16	1	34	2	1980
66183	34	13	2	33	3	1976
66183	33	14	2	33	3	1977
66183	34	15	2	33	3	1978
66183	32	17	2	33	3	1980
66242	24	16	1	28	6	1976
66242	26	17	1	28	6	1977
66243	35	14	1	28	4	1976
66243	31	15	1	28	4	1977
66302	33	13	2	35	3	1976
66302	34	14	2	35	3	1977
66302	26	15	2	35	3	1978
66302	29	17	2	35	3	1980
66303	24	15	2	35	5	1976
66303	31	16	2	35	5	1977
66303	29	17	2	35	5	1978
66304	34	16	2	33	6	1976
66304	30	17	2	33	6	1977
66304	29	18	2	33	6	1978
66304	31	20	2	33	6	1980
66372	32	14	2	33	4	1976
66372	29	15	2	33	4	1977
66372	30	16	2	33	4	1978
66373	32	14	1	33	4	1976
66373	31	15	1	33	4	1977
66373	34	16	1	33	4	1978
66402	33	12	2	32	2	1976
66402	36	13	2	32	2	1977
66402	31	14	2	32	2	1978
66402	27	16	2	32	2	1980
66512	26	17	2	33	7	1976
66512	24	18	2	33	7	1977
66512	20	19	2	33	7	1978
66512	23	21	2	33	7	1980
66513	26	16	1	35	6	1976
66513	23	17	1	35	6	1977
66513	26	18	1	35	6	1978
66513	27	20	1	35	6	1980
66552	32	11	1	35	1	1976
66552	27	12	1	35	1	1977
66552	32	13	1	35	1	1978
66552	28	15	1	35	1	1980
66553	36	13	2	35	3	1976
66553	36	14	2	35	3	1977
66553	36	15	2	35	3	1978
66553	33	17	2	35	3	1980
66592	34	12	1	32	2	1976
66592	35	13	1	32	2	1977
66592	34	14	1	32	2	1978
66592	33	16	1	32	2	1980
66612	30	13	1	33	3	1976
66612	34	14	1	33	3	1977
66612	27	15	1	33	3	1978
66612	22	17	1	33	3	1980
66622	24	17	1	34	7	1976
66622	24	18	1	34	7	1977
66622	28	19	1	34	7	1978
66622	24	21	1	34	7	1980
66623	32	15	1	35	5	1976
66623	32	16	1	35	5	1977
66623	29	17	1	35	5	1978
66623	29	19	1	35	5	1980
66624	32	13	2	35	3	1976
66624	30	14	2	35	3	1977
66624	31	15	2	35	3	1978
66624	29	17	2	35	3	1980
66652	26	16	2	35	6	1976
66652	28	17	2	35	6	1977
66652	25	18	2	35	6	1978
66652	26	20	2	35	6	1980
66662	30	11	1	35	1	1976
66662	30	12	1	35	1	1977
66662	27	13	1	35	1	1978
66662	25	15	1	35	1	1980
66682	28	16	1	35	6	1976
66682	25	17	1	35	6	1977
66682	25	18	1	35	6	1978
66682	17	20	1	35	6	1980
66683	36	12	2	35	2	1976
66683	36	13	2	35	2	1977
66683	26	14	2	35	2	1978
66772	30	17	2	35	7	1976
66772	33	18	2	35	7	1977
66772	31	19	2	35	7	1978
66772	31	21	2	35	7	1980
66773	30	16	2	35	6	1976
66773	25	17	2	35	6	1977
66773	27	18	2	35	6	1978
66773	27	20	2	35	6	1980
66774	22	15	2	35	5	1976
66774	24	16	2	35	5	1977
66774	23	17	2	35	5	1978
66774	29	19	2	35	5	1980
66775	35	12	1	35	2	1976
66775	35	13	1	35	2	1977
66775	28	14	1	35	2	1978
66775	27	16	1	35	2	1980
66852	31	11	1	34	1	1976
66852	36	12	1	34	1	1977
66852	31	13	1	34	1	1978
66852	27	15	1	34	1	1980
66853	35	13	1	34	3	1976
66853	35	14	1	34	3	1977
66853	32	15	1	34	3	1978
66853	26	17	1	34	3	1980
66872	30	17	2	31	7	1976
66872	30	18	2	31	7	1977
66872	30	19	2	31	7	1978
66872	31	21	2	31	7	1980
66882	22	15	1	33	5	1976
66882	34	16	1	33	5	1977
66882	28	17	1	33	5	1978
66882	26	19	1	33	5	1980
66883	29	14	2	35	4	1976
66883	25	15	2	35	4	1977
66883	14	16	2	35	4	1978
66883	20	18	2	35	4	1980
66902	29	16	2	34	6	1976
66902	28	17	2	34	6	1977
66902	27	18	2	34	6	1978
66902	30	20	2	34	6	1980
66922	33	11	1	35	1	1976
66922	34	12	1	35	1	1977
66922	31	13	1	35	1	1978
66922	33	15	1	35	1	1980
66923	25	16	1	34	6	1976
66923	27	17	1	34	6	1977
66923	27	18	1	34	6	1978
66923	28	20	1	34	6	1980
66962	28	12	1	32	2	1976
66962	26	13	1	32	2	1977
66962	22	14	1	32	2	1978
66962	27	16	1	32	2	1980
66963	19	16	2	32	6	1976
66963	17	17	2	32	6	1977
66963	24	18	2	32	6	1978
66963	24	20	2	32	6	1980
66972	29	13	1	35	3	1976
66972	27	14	1	35	3	1977
66972	27	15	1	35	3	1978
66972	25	17	1	35	3	1980
67032	31	16	1	33	6	1976
67032	30	17	1	33	6	1977
67032	24	18	1	33	6	1978
67032	30	20	1	33	6	1980
67042	34	14	2	35	4	1976
67042	32	15	2	35	4	1977
67042	31	16	2	35	4	1978
67042	25	18	2	35	4	1980
67043	35	13	1	35	3	1976
67043	34	14	1	35	3	1977
67043	32	15	1	35	3	1978
67043	34	17	1	35	3	1980
67044	34	11	2	34	1	1976
67044	35	12	2	34	1	1977
67044	31	13	2	34	1	1978
67044	30	15	2	34	1	1980
67072	28	12	2	32	2	1976
67072	31	13	2	32	2	1977
67072	21	14	2	32	2	1978
67072	27	16	2	32	2	1980
67073	31	11	2	33	1	1976
67073	34	12	2	33	1	1977
67073	27	13	2	33	1	1978
67073	19	15	2	33	1	1980
67092	23	17	1	29	7	1976
67092	23	18	1	29	7	1977
67092	21	19	1	29	7	1978
67092	26	21	1	29	7	1980
67093	22	15	1	30	5	1976
67093	17	16	1	30	5	1977
67093	21	17	1	30	5	1978
67093	21	19	1	30	5	1980
67094	21	14	1	33	4	1976
67094	18	15	1	33	4	1977
67094	25	16	1	33	4	1978
67094	29	18	1	33	4	1980
67112	33	11	1	34	1	1976
67112	36	12	1	34	1	1977
67112	35	13	1	34	1	1978
67112	27	15	1	34	1	1980
67232	35	13	2	35	3	1976
67232	35	14	2	35	3	1977
67233	34	12	2	35	2	1976
67233	33	13	2	35	2	1977
67412	29	15	2	35	5	1976
67412	23	16	2	35	5	1977
67412	22	17	2	35	5	1978
67412	25	19	2	35	5	1980
67502	36	17	1	28	7	1976
67502	32	18	1	28	7	1977
67502	33	19	1	28	7	1978
67502	31	21	1	28	7	1980
67512	33	15	2	28	5	1976
67512	35	16	2	28	5	1977
67512	31	17	2	28	5	1978
67512	32	19	2	28	5	1980
67572	31	13	1	28	3	1976
67572	27	14	1	28	3	1977
67572	23	15	1	28	3	1978
67572	28	17	1	28	3	1980
67582	32	17	1	27	7	1976
67582	24	18	1	27	7	1977
67582	21	19	1	27	7	1978
67582	34	21	1	27	7	1980
67583	27	12	1	29	2	1976
67583	34	13	1	29	2	1977
67583	27	14	1	29	2	1978
67583	31	16	1	29	2	1980
67772	35	12	2	35	2	1976
67772	31	13	2	35	2	1977
67772	29	14	2	35	2	1978
67772	27	16	2	35	2	1980
67773	34	11	1	35	1	1976
67773	32	13	1	35	1	1978
67773	26	15	1	35	1	1980
68012	35	13	2	34	3	1976
68012	35	14	2	34	3	1977
68012	36	15	2	34	3	1978
68012	32	17	2	34	3	1980
68013	31	17	2	34	7	1976
68013	31	18	2	34	7	1977
68013	29	19	2	34	7	1978
68013	29	21	2	34	7	1980
68102	36	12	1	35	2	1976
68102	32	13	1	35	2	1977
68102	29	14	1	35	2	1978
68102	36	16	1	35	2	1980
68103	30	15	1	35	5	1976
68103	25	16	1	35	5	1977
68103	25	17	1	35	5	1978
68103	20	19	1	35	5	1980
68132	34	15	2	31	5	1976
68132	33	16	2	31	5	1977
68132	30	17	2	31	5	1978
68132	32	19	2	31	5	1980
68212	36	12	2	35	2	1976
68212	36	13	2	35	2	1977
68212	36	14	2	35	2	1978
68212	34	16	2	35	2	1980
68232	26	15	2	34	5	1976
68232	28	16	2	34	5	1977
68232	31	17	2	34	5	1978
68232	28	19	2	34	5	1980
68242	31	17	1	33	7	1976
68242	31	18	1	33	7	1977
68242	27	19	1	33	7	1978
68242	27	21	1	33	7	1980
68292	29	14	1	30	4	1976
68292	26	15	1	30	4	1977
68292	26	16	1	30	4	1978
68292	31	18	1	30	4	1980
68293	29	17	2	30	7	1976
68293	28	18	2	30	7	1977
68293	27	19	2	30	7	1978
68293	27	21	2	30	7	1980
68302	33	12	2	34	2	1976
68302	30	13	2	34	2	1977
68302	26	14	2	34	2	1978
68302	27	16	2	34	2	1980
68303	30	17	1	32	7	1976
68303	26	18	1	32	7	1977
68303	24	19	1	32	7	1978
68303	26	21	1	32	7	1980
68332	36	12	1	28	2	1976
68332	36	13	1	28	2	1977
68332	34	14	1	28	2	1978
68332	36	16	1	28	2	1980
68333	35	15	2	28	5	1976
68333	30	16	2	28	5	1977
68333	35	17	2	28	5	1978
68333	36	19	2	28	5	1980
